Region,Product,Date,Sales
North,Game4,21/03/2013,63921.22873
South,Dyno2,29/01/2014,79534.85709
South,Board4,20/08/2012,53687.6891
North,Board2,09/08/2013,71062.31769
South,Game6,26/06/2014,87147.06684
North,Game6,29/08/2010,17002.7975
North,Dyno2,27/10/2014,93079.53755
North,Game7,06/03/2015,99511.56631
North,Game7,01/09/2014,89952.38329
West,Dyno4,05/08/2010,15938.43496
East,Dyno1,03/01/2014,77868.39721
South,Dyno3,17/11/2015,112706.6385
East,Game6,29/05/2014,84814.91543
East,Game1,24/09/2011,36286.11702
West,Dyno5,25/04/2013,65460.23906
North,Game9,29/01/2016,116067.9783
South,Game4,10/04/2016,119718.8315
North,Board2,10/06/2011,31155.68044
North,Game6,26/02/2015,99251.00071
West,Dyno3,04/01/2010,5019.952961
North,Game9,23/08/2011,35010.21145
South,Game2,19/08/2013,71806.82339
South,Dyno3,20/01/2010,6434.800932
South,Game10,14/06/2011,32168.01078
North,Board3,31/10/2015,111804.1863
East,Game8,08/11/2015,111108.6502
North,Game2,18/10/2011,37700.27571
South,Board4,04/05/2010,11434.19766
North,Board3,16/11/2012,57693.49176
West,Board4,17/07/2015,106053.9215
West,Game5,24/03/2013,64177.34851
North,Game4,11/11/2010,20689.4877
South,Game3,06/12/2014,95177.5828
South,Dyno4,12/06/2011,31785.43435
East,Board2,25/03/2014,81778.60146
South,Board2,14/08/2010,16600.79545
South,Game7,08/02/2013,62461.47112
East,Dyno1,10/02/2012,42719.52052
North,Board1,22/03/2016,118877.5947
South,Game2,28/11/2011,39721.04397
West,Game6,07/12/2013,76759.15754
North,Game1,17/12/2012,58973.26723
East,Board1,24/03/2010,8550.187046
South,Game4,24/11/2013,76561.05872
West,Board2,09/05/2015,102292.4039
West,Dyno3,06/02/2015,98580.83497
West,Game4,01/02/2010,6646.815298
South,Dyno5,22/09/2010,18572.00971
North,Game6,22/08/2013,71484.19479
North,Board2,07/05/2011,29299.10723
West,Board2,16/09/2014,90944.41716
West,Board1,25/10/2011,37951.94508
North,Game4,14/01/2012,41994.99208
East,Dyno5,18/08/2010,16014.80184
North,Game8,27/01/2016,116380.0869
North,Game9,03/12/2012,58507.25267
East,Board3,24/10/2014,92267.56753
West,Board1,06/08/2014,88742.49235
North,Game4,12/11/2012,57437.28708
West,Dyno2,27/04/2014,83935.54861
North,Game2,01/01/2014,78529.10442
South,Dyno2,15/12/2012,59267.30656
North,Dyno5,15/11/2015,112497.9227
North,Game5,25/02/2015,99153.68336
West,Board2,08/01/2015,96344.68499
North,Board4,03/04/2011,28112.56403
West,Game3,25/10/2013,74668.53936
North,Dyno1,27/12/2015,114319.6529
North,Board2,28/09/2010,18686.45613
West,Game10,18/07/2013,69590.9711
North,Dyno3,31/12/2014,96370.13135
South,Dyno2,16/12/2012,59068.58664
South,Dyno3,14/12/2011,40662.80153
West,Board1,23/06/2014,86610.29715
South,Game6,03/07/2015,105647.4869
East,Dyno1,17/09/2011,35310.96189
South,Board2,04/11/2014,94098.61642
East,Game7,31/05/2013,66805.41539
East,Board3,24/08/2013,70921.19345
West,Game7,25/07/2011,33648.8841
North,Game6,14/11/2015,112319.2325
North,Board4,16/01/2016,115314.2376
West,Board4,12/07/2013,69054.11212
West,Board4,12/04/2010,9966.599276
South,Game6,20/12/2011,41305.01768
North,Board4,08/01/2016,115089.2666
North,Dyno5,21/03/2016,118597.7478
South,Dyno5,02/02/2014,79838.22694
North,Dyno2,21/10/2014,92843.2651
North,Board4,02/10/2010,18903.88964
North,Game8,16/09/2013,72615.6263
North,Board4,23/02/2015,99113.9627
North,Dyno1,24/04/2011,29368.67346
East,Dyno5,07/01/2015,96409.3282
West,Game6,09/02/2010,6665.469556
South,Game1,07/04/2015,101588.4263
North,Game10,15/04/2015,101882.7542
West,Game5,16/07/2015,106174.1837
North,Game1,02/09/2010,17222.96377
North,Game10,09/05/2011,29917.58221
South,Game7,06/10/2012,55788.76598
West,Game7,14/04/2016,119722.683
West,Game8,12/08/2010,15993.47211
North,Dyno5,18/10/2014,92543.47963
North,Game9,14/11/2015,112155.9337
East,Dyno1,24/12/2014,95454.98348
North,Dyno2,06/06/2011,31274.39932
North,Board5,04/11/2011,38665.17693
North,Game4,30/08/2014,90261.41968
West,Dyno5,12/11/2015,111930.225
South,Dyno4,15/07/2012,51415.48913
North,Board1,15/07/2013,69450.53983
West,Game1,11/07/2013,69535.03747
South,Game10,15/11/2014,94638.53977
North,Dyno3,28/04/2014,84077.25641
South,Board1,20/08/2014,90183.93197
West,Game6,31/03/2016,118736.3007
West,Game3,14/04/2013,64766.45762
North,Game2,18/10/2012,56012.64853
North,Dyno4,13/08/2010,16569.98719
North,Dyno3,12/10/2013,74134.74704
South,Game4,09/09/2013,72588.22641
West,Dyno5,20/12/2011,41036.74604
North,Dyno3,07/02/2010,6898.628362
North,Game10,02/11/2015,111685.5218
South,Game7,26/06/2012,50752.02913
North,Game1,11/04/2014,83219.40316
South,Board3,15/04/2012,47113.88948
South,Board1,03/10/2014,91862.98126
South,Game8,02/02/2014,79876.51537
South,Game10,24/04/2011,29225.46619
North,Game5,30/04/2011,29000.15234
North,Board4,10/06/2012,49681.14
South,Game6,08/11/2015,112463.6008
North,Board3,08/11/2012,57012.04879
North,Dyno5,16/01/2011,24049.51725
South,Dyno5,16/05/2016,121823.5992
North,Game10,29/11/2013,76744.33967
North,Dyno4,17/01/2012,42033.74921
South,Dyno3,04/03/2011,26424.94179
North,Game6,20/09/2012,54769.82845
South,Dyno2,27/02/2013,62700.4815
North,Game4,01/12/2014,94670.34209
South,Dyno2,14/03/2016,118612.5719
North,Dyno5,03/11/2010,20466.75626
North,Game5,13/09/2010,18089.68439
South,Game7,10/07/2014,87608.63787
North,Board5,20/02/2016,117127.1736
South,Game6,23/05/2011,30712.57402
South,Dyno5,28/12/2015,114785.1322
South,Game9,04/12/2010,22002.58426
North,Game10,17/07/2010,14525.53724
North,Game6,18/03/2010,8907.445098
South,Game4,18/05/2013,66911.02694
West,Game7,23/06/2010,13432.99046
North,Dyno2,03/03/2012,44626.69455
West,Board5,03/01/2010,5189.742125
North,Board5,11/05/2013,66280.2419
West,Game3,08/02/2014,79788.9831
West,Game1,12/12/2010,21957.79389
West,Game4,27/05/2010,12376.81852
North,Game7,15/02/2011,25525.60254
North,Dyno4,18/12/2013,77287.70304
South,Dyno2,15/05/2014,84720.28518
North,Dyno2,28/12/2013,78168.26852
West,Board5,12/12/2014,95241.40756
North,Dyno5,07/08/2012,52316.63019
East,Game7,21/03/2014,81194.72682
West,Game1,18/10/2011,37638.78499
West,Game5,13/04/2010,10078.8326
East,Game9,28/10/2011,37470.16782
West,Game7,03/04/2015,101015.6095
North,Board1,02/02/2013,61417.717
West,Board3,04/10/2012,55503.78872
North,Dyno3,03/05/2015,102367.5197
North,Game9,15/09/2015,109466.4115
South,Game1,02/08/2015,107339.2938
North,Board4,28/05/2015,103801.4044
East,Dyno3,24/03/2013,63438.64207
North,Board5,21/04/2010,10594.02026
East,Game6,03/08/2013,69893.09384
North,Game2,20/03/2014,82367.72792
East,Game5,04/01/2014,77866.23863
East,Game4,06/03/2013,62373.39071
North,Board5,26/02/2013,62589.54224
West,Dyno4,02/11/2013,74914.45259
East,Game1,24/02/2014,80047.48019
North,Game7,24/02/2014,80783.10737
North,Board3,10/11/2014,93954.35363
East,Dyno4,25/02/2016,116881.4868
South,Game9,16/09/2013,73331.63899
West,Dyno3,07/10/2014,91770.30546
North,Board3,09/07/2012,50864.2033
South,Game1,21/08/2015,108634.737
West,Board2,02/12/2014,95109.32489
West,Game10,02/03/2014,80633.55195
North,Dyno2,07/06/2012,49525.44771
West,Game8,20/12/2014,95906.88536
North,Dyno5,12/05/2016,121247.4391
North,Dyno1,21/10/2010,19782.63367
North,Board5,05/12/2014,95158.3747
South,Game9,21/04/2013,65709.8172
South,Game4,02/06/2010,13063.37878
South,Game8,24/05/2011,30942.51481
South,Game6,31/12/2014,96596.6083
North,Dyno1,26/01/2013,60941.57089
West,Game3,24/05/2010,11995.00589
East,Game9,21/03/2015,99798.91024
North,Game7,16/12/2012,59087.73092
North,Board2,17/07/2012,51391.50125
South,Game3,01/12/2011,40198.88676
North,Dyno5,19/10/2010,19789.36745
South,Dyno1,23/05/2014,85696.76073
North,Dyno2,11/10/2013,73954.75083
South,Game6,20/09/2014,91627.65709
North,Game7,10/05/2013,66306.91694
North,Game4,25/05/2011,30146.91066
West,Board5,28/04/2014,83964.20206
North,Game8,17/06/2011,31507.26126
South,Dyno1,17/11/2013,76081.92221
North,Dyno5,02/03/2014,81025.07173
North,Board5,24/10/2010,19958.44452
West,Board1,07/03/2013,62887.80121
West,Game8,16/11/2013,76223.54184
West,Game2,05/12/2015,113324.8014
South,Board3,04/06/2014,86064.49129
North,Board4,05/06/2014,85311.86032
North,Game10,04/05/2010,11405.28465
South,Game4,25/11/2013,76143.43347
North,Game5,19/06/2010,13455.67649
South,Dyno3,27/07/2011,33789.05684
North,Game10,20/03/2014,82219.02925
West,Dyno2,16/12/2011,40529.64293
West,Board1,30/06/2010,14025.85894
North,Game6,14/04/2015,101449.5431
South,Game3,24/04/2012,47637.80088
North,Game8,30/11/2011,39764.70324
North,Game4,13/02/2016,116823.7929
North,Game6,07/07/2012,51084.30461
West,Dyno3,04/07/2011,32191.83235
North,Game8,14/10/2012,56184.11156
South,Game7,20/09/2010,18247.80034
South,Game4,30/10/2010,20504.22676
North,Game7,31/08/2012,53710.06743
South,Board5,30/08/2010,17678.70051
West,Dyno5,01/04/2012,46037.21752
North,Game1,24/12/2013,77810.91043
East,Game5,29/03/2014,81560.57119
North,Game10,10/04/2014,83316.1514
East,Game10,05/09/2014,90022.47932
North,Game6,23/03/2010,9386.252418
North,Game1,05/04/2012,46375.60467
North,Dyno3,25/08/2015,108329.5746
North,Board4,17/02/2010,7409.625467
North,Game9,14/08/2011,34549.9126
North,Game3,03/05/2016,121059.7232
East,Dyno4,08/01/2014,77741.59071
South,Board4,30/09/2011,37076.80914
North,Board5,01/01/2014,78037.50773
North,Board4,07/10/2011,37510.49229
West,Game8,24/04/2015,101748.6465
North,Game9,03/02/2012,43704.10469
North,Board4,04/10/2014,92434.00392
East,Game6,02/02/2010,5857.981786
South,Dyno5,25/11/2012,58187.4463
South,Board4,05/01/2010,5396.521766
North,Board4,02/04/2015,100926.9997
East,Dyno2,17/04/2012,46013.84302
East,Dyno2,16/09/2014,90272.50242
North,Board1,03/05/2010,11101.92473
North,Game8,10/01/2014,78451.04102
West,Game1,13/01/2016,115437.1616
East,Dyno1,04/06/2011,30036.03563
North,Dyno1,30/07/2014,88625.1774
North,Game7,29/05/2015,103813.1016
North,Game10,27/08/2012,53364.14709
North,Board1,24/03/2016,118458.5424
South,Game8,16/08/2015,107771.3254
West,Dyno4,10/06/2013,67391.84561
North,Board3,22/03/2015,100569.0582
North,Game6,24/07/2013,70139.78023
East,Game2,14/09/2011,35519.51909
North,Board5,05/02/2016,116526.5373
West,Game6,22/08/2014,89373.19823
West,Dyno5,07/02/2014,79949.14602
South,Game9,16/07/2015,105974.983
South,Game5,29/11/2015,113412.1441
North,Game4,16/10/2012,56127.72302
South,Dyno4,17/03/2012,45310.59382
South,Game8,31/12/2013,77987.78996
North,Game3,04/08/2011,34010.15173
East,Game8,26/11/2013,75841.14782
North,Dyno5,22/09/2012,54660.45767
West,Game6,15/07/2015,105964.2309
North,Game4,15/11/2010,21076.07267
East,Board5,04/03/2013,62653.18522
North,Dyno1,18/08/2014,89650.41564
East,Game8,07/10/2013,73067.8227
South,Dyno2,29/08/2013,72225.5724
North,Game6,12/04/2015,101723.913
North,Board3,03/10/2012,55087.25327
North,Game8,08/07/2010,14435.87219
West,Dyno1,22/11/2011,39588.49247
East,Game5,21/01/2011,23794.02375
South,Board4,26/07/2012,52481.2814
North,Game8,26/06/2015,105225.0587
North,Board3,15/01/2012,41744.92895
North,Game3,02/04/2016,119266.8307
North,Game9,31/05/2016,122176.4559
North,Dyno5,21/03/2016,118671.3311
North,Board1,27/11/2014,94936.35128
North,Game7,20/07/2013,70065.91593
North,Board2,05/09/2012,53795.83592
South,Game1,12/11/2011,39517.24397
South,Board2,05/07/2011,32657.48681
West,Game4,13/12/2010,22345.26326
North,Game1,08/04/2011,28105.44888
North,Board3,24/07/2012,51853.62128
North,Dyno3,02/03/2011,26346.5356
West,Game7,22/10/2015,111069.4007
North,Dyno4,09/10/2014,92066.85097
East,Dyno2,04/03/2016,117013.1104
South,Game8,28/05/2016,122474.2435
North,Game8,08/10/2011,37431.90029
South,Board4,29/02/2012,44592.9826
North,Dyno4,22/07/2015,106668.9438
North,Game2,04/04/2015,101392.5859
East,Game6,09/01/2012,41577.39395
West,Game3,20/04/2010,10323.06712
North,Game8,23/01/2012,42678.35926
North,Board2,16/12/2011,40768.32885
South,Board3,23/04/2013,65702.63746
North,Game8,27/01/2012,42850.27236
North,Dyno1,30/04/2013,65592.95195
North,Game6,30/10/2013,75177.28112
North,Game7,03/08/2015,107134.4264
North,Game6,26/07/2014,88403.55152
North,Game2,14/10/2012,55980.36155
North,Board4,19/10/2012,56031.76936
East,Board5,12/11/2012,56662.74775
West,Game4,26/08/2013,71568.80189
North,Dyno2,01/12/2013,76887.26346
South,Dyno1,28/04/2013,66154.38885
South,Board4,16/04/2016,120065.9613
West,Dyno3,17/05/2015,103160.1761
North,Game4,05/12/2013,77113.39239
West,Board4,14/07/2013,69407.3778
North,Game2,22/12/2015,114084.4187
East,Game3,19/01/2010,5398.279903
North,Dyno5,07/04/2013,64988.93066
East,Game3,22/03/2012,45076.77077
North,Game1,01/09/2010,17473.89511
North,Game10,06/04/2014,82929.75431
South,Game5,07/10/2013,74002.73617
South,Board1,13/09/2013,73204.15849
West,Dyno1,19/01/2012,42582.04481
South,Game9,15/11/2014,94353.12698
South,Board1,26/11/2013,76685.16031
North,Board5,24/03/2012,45759.68968
North,Game9,28/02/2010,7891.735167
South,Dyno5,10/02/2012,43674.06386
West,Game8,01/10/2012,55193.00919
North,Dyno4,13/12/2015,113497.7753
West,Board2,09/03/2015,99656.58615
East,Board3,14/05/2015,102670.163
North,Game10,04/11/2015,111784.0549
North,Game6,18/02/2015,98866.27527
North,Game10,27/12/2014,96168.12597
East,Board5,17/04/2014,82843.44387
West,Game7,29/04/2010,10939.82549
South,Game10,08/05/2012,48364.25281
West,Board4,16/07/2013,69471.20649
North,Game3,13/11/2010,20977.02746
North,Game10,29/02/2016,117516.5584
South,Dyno5,28/12/2010,23577.85215
South,Game4,07/05/2010,11539.33885
North,Game7,28/07/2015,106975.7606
South,Board5,09/05/2010,11623.34532
South,Board5,30/10/2013,75242.26811
North,Game8,10/11/2013,75778.1597
West,Dyno1,22/03/2010,8920.453863
West,Dyno5,08/12/2010,21879.11489
North,Dyno2,16/10/2015,110996.8454
South,Board2,21/03/2011,27469.04398
North,Board5,05/01/2015,97170.11764
North,Game4,01/11/2014,93512.10423
North,Dyno5,25/01/2012,42862.86887
North,Game7,01/01/2014,77947.7286
North,Game7,24/04/2015,101437.6383
North,Board5,15/03/2013,63416.75997
South,Game2,22/08/2013,71872.0385
West,Game2,12/09/2011,35996.89433
North,Game9,26/04/2013,65689.75225
North,Game6,20/03/2012,45217.9758
South,Board1,30/03/2012,46682.46138
North,Game1,05/04/2015,100982.9838
East,Board1,30/09/2013,73065.76065
South,Game3,07/05/2011,29804.88458
South,Dyno4,09/06/2016,123243.2783
North,Game5,16/02/2012,44047.94334
East,Game2,23/12/2012,58667.54942
North,Board3,23/11/2012,57877.51321
North,Board3,18/08/2012,53427.55292
South,Game10,20/07/2013,69801.19802
North,Game8,28/02/2013,63054.40953
West,Game8,08/03/2011,26731.05155
North,Game8,24/08/2011,34918.43882
North,Game5,16/07/2014,87568.17615
East,Game10,22/03/2014,81636.80038
South,Board5,27/08/2012,54135.26831
North,Board4,22/02/2012,44170.07291
South,Game9,08/07/2012,51203.27927
South,Game4,23/03/2010,9286.608233
North,Board1,09/08/2014,89019.38968
South,Game6,10/03/2012,45291.49391
East,Dyno4,17/02/2013,61613.93785
South,Game3,30/05/2016,122511.7768
East,Game4,13/07/2014,87250.64196
North,Game4,08/07/2012,51340.56463
South,Game5,29/05/2016,122584.2454
South,Game6,21/12/2011,41186.59249
North,Board5,24/06/2012,50087.61103
West,Game5,13/01/2016,115311.3952
South,Game1,28/07/2014,88640.96398
North,Board2,29/11/2010,21367.45543
East,Dyno5,01/08/2010,15367.86837
North,Game6,18/07/2012,51606.49822
North,Dyno5,25/12/2014,96095.49076
North,Board4,31/05/2012,49504.73292
North,Game5,24/02/2013,62752.2252
North,Board4,16/09/2011,36262.6335
East,Game2,01/04/2015,100256.1599
North,Board2,04/01/2010,5417.870726
East,Dyno1,04/05/2015,101707.8192
North,Game7,28/08/2010,16915.94933
West,Game10,26/10/2014,92904.88375
South,Board1,24/04/2016,120592.4991
North,Game3,03/01/2012,41910.09942
North,Board4,10/01/2013,60463.66948
North,Dyno2,26/06/2011,32025.0255
West,Game5,23/04/2012,47326.82909
South,Game1,29/04/2013,65931.49086
South,Board3,16/04/2012,47036.13214
North,Board4,26/10/2010,19824.17013
North,Game7,01/12/2011,40243.45669
North,Game10,26/10/2014,92890.59286
West,Game4,10/09/2013,72317.97975
North,Board4,23/05/2012,49000.31139
North,Dyno4,24/04/2015,102331.7699
East,Game6,20/01/2012,41934.18665
North,Dyno5,05/07/2015,105711.4127
West,Game10,14/07/2012,50931.92628
East,Game5,22/12/2014,95248.32111
North,Board3,31/07/2011,33908.80369
South,Dyno1,22/10/2015,111403.439
West,Game1,23/12/2013,77776.88549
North,Board1,18/06/2010,13247.9423
North,Game3,14/07/2012,51272.82299
North,Dyno5,16/02/2010,7269.647286
North,Dyno2,26/02/2010,7841.648221
North,Dyno3,03/12/2014,94685.26054
South,Dyno1,04/10/2011,37617.8084
North,Dyno1,24/01/2011,24564.88241
South,Dyno4,11/12/2010,22248.59916
South,Game10,03/03/2010,8423.161685
West,Dyno2,07/06/2013,67776.05833
South,Dyno3,12/10/2015,110677.2357
North,Game10,20/06/2014,86516.3077
West,Game4,09/12/2010,22573.81892
North,Game4,30/04/2011,29037.30385
South,Dyno4,21/02/2012,44341.36404
South,Game1,24/03/2016,118681.7776
East,Game8,10/06/2010,12439.13906
West,Dyno5,30/03/2010,9416.944114
West,Game9,06/06/2015,103891.7411
South,Dyno5,05/03/2015,99585.91663
North,Dyno2,19/01/2010,5709.725701
South,Dyno1,06/01/2013,60116.33275
North,Game1,01/06/2010,12673.59401
North,Game7,10/12/2015,113887.1077
South,Game2,12/03/2010,8961.905381
North,Game4,17/01/2011,24460.97649
North,Dyno2,04/05/2011,29555.29459
South,Board1,09/11/2013,75654.18714
North,Game8,19/01/2015,97269.3996
North,Dyno4,09/04/2016,119586.6631
South,Game8,20/01/2012,42690.51463
North,Game9,07/10/2010,19212.49785
North,Game9,26/07/2012,52425.84247
North,Dyno2,05/11/2012,57058.76894
West,Dyno4,17/04/2011,28547.30125
East,Game3,20/09/2015,108597.2205
North,Game3,10/09/2012,54185.48578
North,Dyno4,15/11/2012,57352.94171
North,Board2,18/08/2014,89361.42183
North,Game7,23/07/2011,33450.39828
South,Game5,18/08/2015,107741.1204
West,Dyno3,06/05/2016,121191.4234
South,Game7,15/12/2010,23199.41087
North,Game10,21/06/2013,68365.5884
North,Game7,06/08/2011,34357.33912
North,Game1,17/10/2011,37613.53379
North,Dyno1,16/05/2010,11907.4143
North,Board3,12/07/2011,33060.97478
South,Dyno5,26/03/2016,119263.0276
North,Game10,18/01/2010,5892.310383
West,Game6,22/06/2012,50406.41974
East,Game7,14/07/2010,14331.90469
South,Game4,04/01/2013,60500.26965
North,Board1,01/06/2015,103581.9105
West,Game3,23/02/2016,117610.6331
North,Dyno2,11/10/2010,19260.39131
West,Game9,01/05/2015,102363.8936
East,Dyno2,05/05/2014,83641.52096
South,Game4,08/11/2012,57044.80945
West,Game6,20/02/2012,44062.6643
East,Board4,06/11/2013,74850.66088
West,Game8,17/04/2013,64673.63173
North,Game10,09/09/2013,72722.27877
South,Dyno3,17/02/2010,7642.73864
North,Board3,14/01/2011,24000.51332
North,Dyno4,19/03/2014,81971.8059
South,Game4,13/06/2016,123221.968
North,Dyno5,15/03/2013,63225.13145
West,Game8,27/02/2010,8089.641324
South,Game7,14/05/2013,66595.0585
North,Board4,05/07/2011,32459.3888
East,Game3,24/04/2014,83234.4278
South,Game5,20/01/2013,60729.93946
North,Board1,21/05/2012,48666.21958
East,Dyno2,11/11/2015,111613.6373
South,Game8,31/01/2015,97883.21215
South,Dyno3,10/01/2016,115395.2923
South,Game9,03/05/2016,120927.3703
North,Board5,11/09/2015,109325.1603
